GEOID10,QGIS_Area,Limit_Area,%_Seguin,D001,D004,D009,D011,Neighbors
481872102003035,6.33E-07,6.33E-07,1,0,0,0,0,481872101003021  481872101003010  481872102003034  481872102003036  481872101004009  481872102003033
481872102004021,5.49E-07,5.49E-07,0.9999999999,1,1,0,0,481872101004050  481872102004023  481872101004037  481872102004022  481872102004020  481872102004019
481872102004030,8.49E-07,8.49E-07,1,6,0,4,0,481872103005008  481872101004050  481872103005009  481872101004055  481872103005007  481872102004022  481872102004031
481872101003023,8.11E-07,8.11E-07,0.9999999999,15,0,11,0,481872101003020  481872101003022  481872101003019  481872101004006  481872101004008  481872101004007  481872101003018
481872101004015,1.41E-06,1.41E-06,1,23,0,8,0,481872101004006  481872101004031  481872101004014  481872101004033  481872101004032  481872101004005  481872101004004  481872101004016
481872108031007,6.35E-07,6.35E-07,1,0,0,0,0,481872108031006  481872108011037  481872108031001  481872108011050  481872108031008  481872108011048
481872101004049,1.17E-06,1.17E-06,0.9999999999,16,4,2,0,481872101004048  481872101004038  481872104002018  481872101004028  481872101004029  481872104002019  481872104002020
481872101004018,2.63E-06,2.63E-06,1,55,1,29,3,481872101004002  481872101004022  481872101004003  481872101004027  481872101004017  481872101004001  481872101004028  481872101004019  481872101004023
481872101004019,1.42E-06,1.42E-06,1,29,1,17,3,481872101004002  481872101004022  481872101004020  481872101004021  481872101004000  481872101004001  481872101004018
481872101004023,1.32E-06,1.32E-06,1,32,0,17,1,481872101004022  481872101004024  481872101004027  481872101004021  481872101004025  481872101004018  481872101004026
481872104002023,2.68E-06,2.68E-06,0.9999999999,45,0,17,0,481872104002011  481872104002024  481872104002025  481872104002009  481872104002022  481872104002010  481872104002018  481872104002017  481872104002019
481872103005042,1.65E-06,1.65E-06,1,58,0,56,0,481872103005043  481872103005001  481872104002024  481872104002025  481872103005040  481872103005002  481872103005041  481872104002019  481872104002020
481872104002021,1.79E-06,1.79E-06,1,1,0,0,0,481872104002025  481872104002009  481872104002033  481872104002022  481872104002007  481872104002026  481872104002008
481872104002007,2.77E-06,2.77E-06,1,8,0,5,0,481872104001005  481872104002016  481872104002033  481872104002021  481872104002006  481872104002008
481872104001006,7.14E-08,7.14E-08,1,0,0,0,0,481872104002013  481872104001005  481872104001004  481872104002014
481872104002015,8.52E-07,8.52E-07,1,11,0,11,0,481872104002013  481872104001005  481872104002016  481872104002009  481872104002010  481872104002014
481872103004023,6.45E-07,6.45E-07,1,10,5,2,0,481872103004024  481872103004022  481872103004030  481872103004025  481872103004013  481872103004031  481872103004014
481872103002005,9.90E-07,9.90E-07,0.9999999999,0,0,0,0,481872103002001  481872103004045  481872103003026  481872103002037  481872103002006
481872103004031,5.66E-07,5.66E-07,0.9999999999,13,0,4,0,481872103004035  481872103004032  481872103004022  481872103004036  481872103004030  481872103004029  481872103004034  481872103004023
481872103004014,4.82E-07,4.82E-07,1,11,0,10,1,481872103004024  481872103004022  481872103004013  481872103004023
481872103004028,6.41E-07,6.41E-07,1,2,0,0,0,481872104002029  481872103004032  481872103004033  481872103004026  481872103004029  481872103004027
481872108011083,1.78E-06,1.78E-06,0.9999999999,15,0,8,0,481872108011084  481872108011085  481872108013014  481872108013026  481872108011080  481872108012016  481872108011079
481872108012030,4.74E-07,4.74E-07,1,0,0,0,0,481872108012014  481872109021030  481872109021047  481872108012029  481872108012015  481872109021048
481872108012024,1.43E-06,1.43E-06,1,30,0,24,0,481872108012020  481872108012023  481872108012018  481872108012019  481872108012025
481872105042067,2.49E-06,2.49E-06,0.997797208,4,0,0,0,481872109022000  481872105042066  481872105042028
481872105042006,0.0005755898185,2.20E-06,0.003813748854,56,1,17,4,481872105042007
481872104002017,1.26E-06,1.26E-06,1,21,0,15,0,481872104002011  481872101004027  481872104002010  481872104002018  481872101004028  481872104002023  481872101004026
481872109011044,1.46E-06,1.05E-07,0.07190163658,0,0,0,0,481872109011041  481872109011180
481872108011013,5.63E-07,5.63E-07,0.9999999999,0,0,0,0,481872105041087  481872108011022  481872108011014  481872105041088  481872108011023  481872105041083  481872108011015  481872108011001
481872109022001,1.15E-05,1.15E-05,1.000000001,0,0,0,0,481872109022019  481872109011183  481872109011202  481872109022018  481872109022000  481872109022003  481872109022002  481872109022017  481872109022004  481872109022013  481872105042031  481872109011182
481872103002030,7.07E-07,7.07E-07,0.9999999999,17,1,15,0,481872103002001  481872103002002  481872103002000  481872103002029
481872108011002,2.13E-06,2.13E-06,0.9999999998,0,0,0,0,481872108011016  481872108011019  481872108011003  481872108011005  481872108011017  481872108011004  481872108011000  481872108011015  481872108011001
481872104001011,5.55E-07,5.55E-07,1,8,0,0,0,481872104001013  481872104001009
481872102002030,3.86E-06,3.86E-06,1,61,13,48,0,481872102003010  481872102003015  481872102002011  481872102003014  481872102002009  481872102002028
481872109022006,4.29E-06,3.47E-06,0.8084117422,8,2,1,0,481872109022005  481872109022020  481872109022004
481872105041047,2.28E-06,2.28E-06,1,2,0,0,0,481872105041046  481872105041062  481872105041048  481872105041042  481872105041049  481872105041044  481872105041045
481872108011032,1.93E-07,1.93E-07,1,0,0,0,0,481872108011054  481872108011017  481872108011031  481872108011020
481872104003014,2.74E-06,2.74E-06,1,40,0,9,0,481872104003002  481872104003019  481872104003013  481872104003004  481872104003015  481872104003016
481872104003018,6.56E-06,6.56E-06,1,23,0,3,0,481872104003019  481872104003022  481872104003013  481872104003016  481872104003021
481872103003028,5.92E-07,5.92E-07,1,0,0,0,0,481872103003029  481872103004048  481872103003021  481872103004049  481872103004050  481872103003027
481872101002001,2.47E-06,2.47E-06,1,0,0,0,0,481872104003002  481872104003000  481872101002002  481872104003003  481872101002000
481872105041061,1.47E-07,1.47E-07,1.000000001,0,0,0,0,481872105041080  481872105041059  481872105041060
481872102001001,3.13E-06,3.13E-06,1,0,0,0,0,481872102001006  481872101001001  481872101001027  481872102001000  481872102001002  481872101001007  481872102001005
481872105062035,0.0001494148375,5.32E-07,0.003563428394,52,0,5,0,481872105062049
481872108013012,6.06E-07,6.06E-07,1,0,0,0,0,481872108013006  481872108013029  481872108013009  481872108013015
481872102001014,1.57E-06,1.57E-06,1,51,6,43,0,481872102001024  481872102001019  481872102001020  481872102001013  481872102001016  481872102001008  481872102001015
481872102001022,1.64E-06,1.64E-06,1,60,5,46,3,481872102001024  481872102001020  481872102001023  481872102001028  481872102001021  481872102001029
481872102001030,4.89E-06,4.89E-06,1,83,21,59,3,481872102001035  481872102001031  481872102001028  481872102001034  481872102001021  481872102001029
481872102001012,1.68E-06,1.68E-06,0.9999999999,39,0,35,0,481872102001024  481872102001011  481872102001025  481872102001013  481872102001009  481872102001010  481872102001008
481872101002015,5.76E-07,5.76E-07,1,17,0,16,0,481872101002026  481872101002012  481872101002013  481872101002014  481872101002016  481872101002007  481872101002025
481872102003021,7.17E-07,7.17E-07,1,21,9,12,0,481872102003020  481872102003017  481872102003040  481872102003022  481872102003029  481872102003023
481872102003022,7.83E-07,7.83E-07,1,37,2,34,2,481872102003030  481872102003017  481872102003016  481872102003004  481872102003021  481872102003029
481872102004005,7.04E-07,7.04E-07,1,12,0,11,0,481872102004014  481872102004006  481872102004004  481872102003029  481872102003023
481872102004015,7.31E-07,7.31E-07,1,0,0,0,0,481872102004014  481872102004026  481872102004004  481872102004025  481872102004013  481872102004016
481872103004037,2.02E-06,2.02E-06,0.9999999999,25,0,22,6,481872103002001  481872103004035  481872103004038  481872103004036  481872103004013  481872103004042
481872101004011,6.41E-07,6.41E-07,0.9999999999,14,1,2,0,481872101004036  481872101004008  481872101004037  481872101004012  481872101004009  481872101004010  481872101004035
481872101004012,6.48E-07,6.48E-07,0.9999999999,20,0,9,0,481872101004036  481872101004008  481872101004007  481872101004034  481872101004011  481872101004035  481872101004013
481872101004040,1.10E-06,1.10E-06,0.9999999999,18,3,1,0,481872101004045  481872101004046  481872101004041  481872101004033  481872101004034  481872101004032  481872101004044  481872101004039
481872103005020,5.86E-07,5.86E-07,0.9999999999,2,0,2,0,481872103005019  481872103005008  481872103005009  481872103005018  481872103005007  481872103005021  481872103005022
481872103005021,5.67E-07,5.67E-07,1,12,0,6,0,481872103005019  481872103005035  481872103005018  481872103005034  481872103005007  481872103005020  481872103005036  481872103005022
481872103004004,6.35E-07,6.35E-07,0.9999999999,0,0,0,0,481872103004018  481872103005047  481872103004019  481872103004005  481872103005046  481872103005048  481872103004020  481872103004003
481872103005025,1.08E-06,1.08E-06,0.9999999999,35,0,30,0,481872103005038  481872103005026  481872103005039  481872103005040  481872103005006  481872103005041  481872103005003  481872103005024
481872103005002,5.76E-07,5.76E-07,0.9999999999,15,1,12,0,481872103005001  481872103005000  481872103005042  481872103005041  481872103005003  481872101004054
481872101001020,2.72E-06,2.72E-06,1,120,11,102,1,481872101001023  481872101001018  481872101001006  481872101001019  481872101001021
481872101002016,5.85E-07,5.85E-07,1,42,11,23,0,481872101002026  481872101002009  481872101002024  481872101002015  481872101002017  481872101002007  481872101002025
481872101002017,5.92E-07,5.92E-07,1,20,0,14,0,481872101002004  481872101002009  481872101002024  481872101002016  481872101002018  481872101002008  481872101002025
481872101002020,2.80E-06,2.80E-06,1,16,0,7,0,481872101003001  481872101002004  481872101003002  481872101003000  481872101002019  481872101002021  481872101003003
481872101002003,2.39E-06,2.39E-06,1,94,7,14,0,481872101002005  481872101002006  481872101002002
481872101002019,1.23E-06,1.23E-06,0.9999999999,0,0,0,0,481872101003001  481872101002004  481872104003020  481872101003000  481872101002020  481872101002002
481872108041042,3.75E-07,3.75E-07,0.9999999997,0,0,0,0,481872108041043  481872108031002  481872108031016  481872108041044  481872108041041  481872108041023  481872108031000
481872108041044,6.17E-07,6.17E-07,1,0,0,0,0,481872108041043  481872108041042  481872108041041  481872108041023
481872108041041,5.96E-07,5.96E-07,1,0,0,0,0,481872108041040  481872108031016  481872108031017  481872108041042  481872108041044  481872108041023
481872103005049,6.35E-07,6.35E-07,1,0,0,0,0,481872103004007  481872103005035  481872103005034  481872103004005  481872103005036  481872103005048  481872103005050  481872103004006
481872103005036,6.40E-07,6.40E-07,0.9999999999,0,0,0,0,481872103005047  481872103005035  481872103005023  481872103005037  481872103005021  481872103005049  481872103005048  481872103005022
481872103005048,6.55E-07,6.55E-07,1,0,0,0,0,481872103005047  481872103005035  481872103005037  481872103004005  481872103004004  481872103005049  481872103005036  481872103004006
481872103005041,1.05E-06,1.05E-06,1,13,5,6,0,481872103005026  481872103005039  481872103005043  481872103005001  481872103005040  481872103005042  481872103005025  481872103005002  481872103005003
481872103005045,1.16E-06,1.16E-06,1,0,0,0,0,481872103005039  481872103004001  481872103004002  481872103005044  481872103005046  481872103004003
481872101002018,1.09E-06,1.09E-06,1,72,6,55,3,481872101002004  481872101002017  481872101002007  481872101002008
481872101002006,2.86E-06,2.86E-06,0.9999999999,143,14,102,0,481872101002005  481872101002003  481872101002002
481872101003024,1.26E-06,1.26E-06,1,43,6,20,0,481872101003001  481872101003030  481872101003025  481872104003020  481872101003000  481872104003013  481872101003031  481872104003027
481872103003031,5.47E-07,5.47E-07,0.9999999997,0,0,0,0,481872103003030  481872108013002  481872108013001
481872108011050,1.06E-06,1.06E-06,1,0,0,0,0,481872108011037  481872108011035  481872108011036  481872108031007  481872108031008  481872108031000
481872105041065,8.54E-07,8.54E-07,1,0,0,0,0,481872105041064  481872105041062  481872105041069  481872105041063  481872105041070  481872105041045
481872105042057,7.57E-06,4.56E-06,0.6023387085,6,0,0,0,481872105042056  481872105042066  481872105042028
481872108011060,2.21E-06,3.35E-07,0.1516790698,0,0,0,0,481872108011068  481872108011055  481872108011067  481872108011066  481872108011070
481872108011031,4.90E-07,4.90E-07,1,0,0,0,0,481872108011030  481872108011054  481872108011053  481872108011026  481872108011071  481872108011032  481872108011020
481872101004032,8.76E-07,8.76E-07,0.9999999999,10,0,1,0,481872101004030  481872101004031  481872101004033  481872101004015  481872101004040  481872101004016  481872101004039
481872101004026,1.27E-06,1.27E-06,0.9999999999,22,0,11,0,481872101004024  481872104002011  481872101004027  481872101004025  481872101004023  481872104002017  481872104002012
481872104002019,1.08E-06,1.08E-06,1,39,6,28,0,481872104002024  481872104002018  481872101004049  481872104002023  481872103005042  481872104002020
481872101003031,1.25E-06,1.25E-06,1,16,0,2,0,481872101003030  481872101004000  481872101004001  481872101003025  481872104003020  481872104003013  481872101003024  481872104003027
481872104003028,1.97E-06,1.97E-06,1,16,0,0,0,481872101004024  481872101004020  481872101004021  481872101004000  481872104003026  481872104003025  481872104001004  481872104003027
481872104003026,1.88E-06,1.88E-06,1,27,0,6,0,481872104003013  481872104003028  481872104003025  481872104003027  481872104003021
481872104003025,2.00E-06,2.00E-06,1,17,0,6,0,481872104003028  481872104003026  481872104001004  481872104003027  481872104003021
481872108031008,9.09E-07,9.09E-07,0.9999999999,0,0,0,0,481872108031006  481872108011037  481872108011035  481872108031001  481872108031007  481872108011050  481872108031000
481872109022007,0.000479523619,3.11E-05,0.06484806529,171,8,41,0,481872109022005  481872109011176  481872109011202  481872109022004
481872105041027,9.39E-06,9.39E-06,1,35,1,10,0,481872105041026
481872104001007,1.29E-05,1.29E-05,1,68,0,13,0,481872104002043  481872104001002  481872104001025  481872104002000  481872109021018  481872109021041  481872104001000  481872104001013  481872104001009  481872109021043  481872104001008
481872104003011,2.72E-07,2.72E-07,1,4,0,3,0,481872104003007  481872104003008  481872104003016
481872104001008,5.86E-08,5.86E-08,1,0,0,0,0,481872109021043  481872104001007
481872105041019,7.04E-05,7.04E-05,1,6,0,3,0,481872105042042  481872105042050  481872105041000  481872105041018  481872105041090  481872105041089  481872105041093  481872105042047  481872105041092  481872105042046  481872105041020
481872101002022,1.76E-06,1.76E-06,1,26,0,26,1,481872101003005  481872101002023  481872101002035  481872101002004  481872101003004  481872101002034  481872101002021  481872101003003
481872103002009,6.39E-07,6.39E-07,0.9999999999,0,0,0,0,481872103002019  481872103002020  481872103002010  481872103002029  481872103002008  481872103002028
481872108011038,1.79E-05,1.75E-06,0.0975391667,120,2,39,2,481872108011037  481872108011041  481872108011047  481872108011036  481872108011033  481872108011040  481872108011048  481872108011025
481872102002009,4.15E-05,4.15E-05,1,189,15,163,2,481872102002002  481872102003015  481872102002011  481872102002010  481872102002032  481872102003014  481872102002030  481872103001004  481872102002008  481872102002033
481872101002007,8.82E-06,8.82E-06,1,43,0,43,0,481872101001023  481872101002004  481872101002009  481872101002014  481872101002010  481872101001006  481872101002015  481872101002016  481872101002018  481872101002002  481872101002008
481872101002002,5.21E-05,5.21E-05,1,173,14,129,2,481872104003002  481872101001005  481872101001023  481872101002004  481872104003020  481872101002005  481872101003000  481872104003013  481872101001006  481872101002001  481872101002003  481872101002019  481872101002006  481872101002007  481872104003004  481872104003003  481872101002000
481872109011179,1.28E-06,1.24E-07,0.09714146637,0,0,0,0,481872109011176  481872109011180
481872109011185,3.88E-07,3.88E-07,1,0,0,0,0,481872109011041  481872109011183  481872109011184  481872109011182  481872109011180
481872105041093,3.18E-06,3.18E-06,0.9999999999,15,3,8,0,481872105041021  481872101001001  481872105041019  481872105041092  481872102001000  481872105041020
481872105041017,1.99E-06,1.99E-06,1,80,1,48,0,481872105041000  481872105041015  481872105041002
481872105042066,3.83E-06,3.82E-06,0.999076224,5,0,5,0,481872109022000  481872105042056  481872105042067  481872105042057  481872105042028
481872105042047,2.37E-06,2.37E-06,1,0,0,0,0,481872105042042  481872105041018  481872105042041  481872105041019  481872105042046
481872101001010,3.59E-06,3.59E-06,1,64,14,38,0,481872101001012  481872101001015  481872102001007  481872101001007  481872101001011  481872102001010  481872101001016
481872101001003,1.41E-06,1.41E-06,0.9999999999,0,0,0,0,481872101001009  481872101001005  481872101001004  481872101001001  481872101001002  481872101001000
481872109022013,2.79E-07,2.79E-07,1,0,0,0,0,481872109022018  481872109022002  481872109022017  481872109022015  481872109022001  481872109022016  481872105042049  481872105042031  481872109022014
481872103005028,2.70E-06,2.70E-06,0.9999999999,16,8,8,0,481872103005055  481872103005029  481872103005027  481872103005016  481872103005056  481872103005015  481872103002029  481872103002011  481872103005014
481872102002004,5.44E-07,5.44E-07,0.9999999998,0,0,0,0,481872102002002  481872102002005  481872102002007  481872102001004  481872102001003  481872102002006  481872102002008  481872102001005
481872108011008,3.95E-06,3.95E-06,1,0,0,0,0,481872108011005  481872108011009  481872108011000  481872108011007  481872102002006  481872102002008  481872102002034
481872108011007,6.86E-06,6.86E-06,1,0,0,0,0,481872108011005  481872108011011  481872108011009  481872108011010  481872108011008  481872102002008  481872102002034
481872103001004,1.11E-05,1.11E-05,1,7,1,0,0,481872102003015  481872103001009  481872102002032  481872103001010  481872103001005  481872102002009  481872103001003
481872103003005,5.45E-05,5.45E-05,1,186,23,86,0,481872108011068  481872103003006  481872108013000  481872103003008  481872103003021  481872103003007  481872103003004  481872103003003  481872103003020  481872103003002  481872103003009
481872102002012,1.96E-06,1.96E-06,1,17,2,14,0,481872102002002  481872102002011  481872102002003  481872102002013  481872102002028  481872102002014
481872104003004,5.93E-06,5.93E-06,1,31,0,3,0,481872104003002  481872104003013  481872104003014  481872101002002  481872104003003  481872104003015
481872104003003,5.85E-07,5.85E-07,1,0,0,0,0,481872104003002  481872101002001  481872101002002  481872104003004
481872104003024,1.94E-06,1.94E-06,1,172,33,75,1,481872104003023  481872104003022  481872104001004  481872104003021
481872108011091,1.16E-06,1.16E-06,1,0,0,0,0,481872108011090  481872108011089  481872109021047  481872108012029  481872109021048  481872108011078  481872108011079
481872102004020,5.57E-07,5.57E-07,1,6,0,0,0,481872101004037  481872102004001  481872102004021  481872102004000  481872101004010  481872102004019
481872105041092,1.31E-06,1.31E-06,0.9999999997,0,0,0,0,481872105041089  481872101001001  481872105041019  481872105041093  481872102001000  481872105041020
481872103001006,6.51E-06,6.51E-06,1,0,0,0,0,481872108011011  481872108011012  481872102002032  481872103001010  481872103001011  481872103001005  481872103001012  481872108011028  481872108011029  481872102002033
481872108013029,5.20E-07,5.20E-07,1,9,0,3,0,481872108013012  481872108013028  481872108013009  481872108013015
481872109011181,9.56E-07,9.56E-07,0.9999999999,0,0,0,0,481872109011176  481872109011180
481872105082006,0.0003273146055,6.35E-07,0.001939767685,216,0,105,0,481872105082013  481872105082003
481872103003032,8.80E-09,8.80E-09,0.9999999995,0,0,0,0,481872103003030  481872108013003  481872108013001
481872108012004,8.67E-05,8.67E-05,1,26,0,6,0,481872108012001  481872108012002  481872108012020  481872108012007  481872108012010  481872108012006  481872108012022  481872108013026  481872108013005  481872108012012  481872108012005  481872108012000  481872108012021  481872108013001
481872109021022,1.03E-06,1.03E-06,1,10,0,4,0,481872109021018
481872109021023,1.63E-06,1.63E-06,1,0,0,0,0,481872104001015  481872104001025  481872109021018
481872106061019,1.15E-05,2.82E-08,0.00244059588,0,0,0,0,481872105041032
481872104001004,2.38E-05,2.38E-05,1,387,36,177,6,481872101004024  481872104003023  481872104002013  481872104001005  481872104001002  481872101004021  481872104001022  481872101004025  481872104001003  481872104001006  481872104003028  481872104003025  481872104003024  481872104002012  481872104001023  481872104003021
481872104002012,1.35E-06,1.35E-06,1,22,0,13,0,481872104002013  481872104002011  481872104002010  481872101004025  481872101004026  481872104001004
481872104002014,2.54E-07,2.54E-07,0.9999999999,0,0,0,0,481872104002013  481872104001005  481872104002009  481872104002010  481872104001006  481872104002015
481872104002006,2.72E-06,2.72E-06,1,113,7,70,0,481872104001005  481872104002016  481872104002002  481872104002033  481872104002004  481872104002001  481872104002007  481872104001023
481872104001023,2.95E-06,2.95E-06,1,41,0,20,0,481872104001005  481872104001022  481872104002004  481872104001004  481872104002006
481872104002026,2.71E-05,2.71E-05,1,76,0,13,0,481872103005043  481872108012002  481872104002027  481872104002031  481872104002029  481872104002025  481872104002040  481872103004000  481872103004011  481872104002033  481872104002030  481872104002028  481872104002021  481872103004039  481872103004041  481872104002032  481872103004044  481872103004010  481872103004050  481872103004042  481872103004040
481872103004039,2.12E-06,2.12E-06,1,75,7,61,6,481872103004035  481872104002029  481872103004038  481872103004034  481872104002026  481872103004040
481872103004041,1.39E-06,1.39E-06,1,33,1,32,1,481872103004038  481872104002026  481872103004042  481872103004040
481872108012025,1.86E-06,1.86E-06,1,32,4,24,0,481872108012020  481872108012023  481872108013026  481872108012024  481872108012027  481872108012026
481872109022016,4.83E-06,4.83E-06,1,0,0,0,0,481872109022017  481872109022015  481872109022025  481872109022013  481872109022014
481872101002000,3.75E-05,3.75E-05,1,4,0,4,0,481872104003002  481872101001005  481872104003000  481872109022023  481872109022015  481872109022025  481872101001006  481872101002001  481872101002002
481872108012027,3.15E-06,3.15E-06,1,71,0,62,0,481872108012023  481872108012028  481872108012018  481872108012025  481872108012017  481872108012016  481872108012026
481872108012017,1.81E-06,1.81E-06,1,9,0,2,0,481872108012028  481872108012018  481872108012027  481872108012016
481872104003009,7.91E-06,7.91E-06,1,173,12,58,0,481872104003007
481872104001010,3.38E-06,3.38E-06,1,45,0,11,0,481872104001014  481872104001021  481872104001012  481872104001009
481872108011046,6.11E-06,6.06E-06,0.9906739544,1,1,0,0,481872108011041  481872108011047  481872108011042  481872108011048
481872108011069,2.42E-05,8.47E-06,0.3498731424,25,0,5,0,481872108011068  481872108011030  481872108011027  481872108011070
481872103004021,1.22E-06,1.22E-06,1,12,1,10,0,481872103004001  481872104002029  481872103004002  481872104002044  481872103004020  481872103004003  481872103004010
481872105041026,0.0001263590195,0.0001245776738,0.9859025049,145,7,21,0,481872105041022  481872105041006  481872105041040  481872105041024  481872105041029  481872105041031  481872105041027  481872105041028
481872105042039,3.85E-05,3.82E-05,0.9925140674,12,0,1,0,481872105042022  481872105042038  481872105082014  481872105042021  481872105082013
481872105041002,8.60E-06,8.60E-06,1,106,12,69,5,481872105041016  481872105041000  481872105041018  481872105041003  481872105041015  481872105041017  481872105041001
481872105041001,2.13E-06,2.13E-06,1,107,1,64,1,481872105041016  481872105041000  481872105041003  481872105041002
481872105042049,9.12E-05,9.07E-05,0.9950064362,16,6,2,0,481872105042032  481872105042048  481872105042050  481872109022013  481872105042031  481872109022014  481872101001000
481872105042046,1.82E-06,1.82E-06,1,0,0,0,0,481872105042042  481872105042050  481872105041090  481872105042045  481872105042041  481872105041019  481872105042047  481872105042044
481872101003012,7.04E-07,7.04E-07,1,18,5,10,0,481872101003013  481872101003009  481872101003011  481872101003010  481872101003008  481872101003007  481872101003014
481872102002029,2.35E-07,2.35E-07,0.9999999998,12,0,8,0,481872102002011  481872102002028
481872102003029,1.46E-06,1.46E-06,1,47,2,43,1,481872102003030  481872102003040  481872102004004  481872102003021  481872102003022  481872102004005  481872102003023
481872103002036,9.80E-07,9.80E-07,0.9999999999,35,0,29,0,481872103002033  481872103002032  481872103002035  481872103002031
481872104002032,2.72E-06,2.72E-06,1,0,0,0,0,481872108012002  481872104002040  481872108012000  481872104002026
481872102002003,8.02E-07,8.02E-07,1,32,0,30,0,481872102002002  481872102002015  481872102002012  481872102002014
481872102002013,1.27E-06,1.27E-06,1,53,1,51,7,481872102002016  481872102002027  481872102002031  481872102002012  481872102002028  481872102002014
481872103001003,2.87E-06,2.87E-06,1,33,3,10,0,481872103001008  481872103001002  481872102003015  481872103001009  481872103001007  481872103001004
481872103003002,4.10E-06,4.10E-06,1,51,4,38,1,481872103003001  481872103003007  481872103003010  481872103001015  481872103003003  481872103001016  481872103003005  481872103003009
481872103003009,3.17E-06,3.17E-06,1,64,0,31,0,481872103003021  481872103003007  481872103003010  481872103003017  481872103003020  481872103003005  481872103003002  481872103003016
481872103003011,1.67E-06,1.67E-06,1,34,0,14,0,481872103003001  481872103003010  481872103003012  481872103003015  481872103003016
481872103003014,1.46E-06,1.46E-06,1,32,5,23,0,481872103003019  481872103002027  481872103003012  481872103003015  481872103003013  481872103002015  481872103003018  481872103002016
481872103002014,8.00E-06,8.00E-06,1,40,8,24,1,481872103002017  481872103002013  481872103003013  481872103002018  481872103002010  481872103002015  481872103003000  481872103002016
481872103002015,2.77E-07,2.77E-07,1,0,0,0,0,481872103003013  481872103003014  481872103002014  481872103002016
481872102003011,8.07E-07,8.07E-07,0.9999999999,16,2,14,0,481872102003012  481872102003007  481872102003009  481872102003008  481872102003018  481872102003019
481872103001020,1.22E-06,1.22E-06,1,51,1,45,0,481872103001019  481872103001022  481872102004011  481872103001021  481872102004026  481872102004027
481872108013021,6.03E-06,6.03E-06,1,27,0,22,1,481872108013014  481872108013023  481872108013011  481872108013006  481872108013024  481872108013007  481872108013010  481872108013025  481872108013008  481872108013009
481872103003025,2.11E-06,2.11E-06,1,64,0,45,0,481872103003021  481872103002026  481872103002032  481872103003020  481872103003023
481872108013010,2.04E-06,2.04E-06,1,33,0,15,0,481872108013011  481872108013006  481872108013021  481872108013008
481872101002008,3.79E-07,3.79E-07,1,19,0,11,0,481872101002009  481872101002017  481872101002018  481872101002007
481872108013016,5.13E-07,5.13E-07,1,9,0,8,2,481872108013014  481872108013028  481872108013009  481872108013015
481872103004044,7.30E-06,7.30E-06,1,0,0,0,0,481872104002028  481872104002026  481872103004050  481872103004042
481872102001009,1.70E-06,1.70E-06,0.9999999999,59,5,46,0,481872102001011  481872102001013  481872102001007  481872102001012  481872102001010  481872102001008
481872101002011,2.55E-06,2.55E-06,1,19,0,17,0,481872102002000  481872102001035  481872101001023  481872101002029  481872101002012  481872101002013  481872101002014  481872101002010  481872101002030  481872101002028
481872101002038,2.51E-06,2.51E-06,1,16,2,10,0,481872101003009  481872101002032  481872101002037  481872102003000  481872102002023  481872101002031  481872101003008
481872102004025,1.86E-06,1.86E-06,1,42,1,35,3,481872103005012  481872103001022  481872102004033  481872103001021  481872102004026  481872102004015  481872102004016  481872102004017  481872103005013
481872102003034,7.68E-07,7.68E-07,1,0,0,0,0,481872102003037  481872101003010  481872102003032  481872102003035  481872102003036  481872102003033
481872103002004,5.89E-07,5.89E-07,1,11,0,8,0,481872103002001  481872103002034  481872103002039  481872103002002  481872103002028
481872105042051,2.09E-06,2.09E-06,1,32,1,5,0,481872105042060  481872105042053  481872105042050  481872105042052  481872105042041  481872105042069  481872105042044  481872105042061
481872104001017,2.58E-06,2.58E-06,1,30,0,13,0,481872104001015  481872104001028  481872104001018  481872104001020
481872108011042,0.000150201507,1.29E-05,0.08561141369,258,1,81,0,481872108031006  481872108031005  481872108011052  481872108011041  481872108011045  481872108011046  481872108011040  481872108011048  481872108031020
481872109021019,2.19E-06,2.19E-06,1,48,0,0,0,481872104001025  481872109021018  481872109021021  481872109021020
481872105042012,5.94E-05,8.47E-07,0.01426281498,31,0,8,0,481872105042023
481872104002044,9.90E-10,9.90E-10,1.000000001,0,0,0,0,481872104002029  481872103004021  481872103004020
481872103004020,5.71E-07,5.71E-07,1,0,0,0,0,481872104002029  481872103004002  481872103004019  481872103004027  481872103004004  481872103004021  481872104002044  481872103004003
481872101001002,2.92E-06,2.92E-06,0.9999999999,0,0,0,0,481872101001009  481872101001001  481872101001027  481872101001003  481872101001007
481872102003031,1.42E-06,1.42E-06,0.9999999999,8,2,0,0,481872102003003  481872102003039  481872102003038  481872102003037  481872102003030  481872102003001  481872102003002  481872102003032  481872102003033
481872108011020,1.56E-06,1.56E-06,1,3,0,1,0,481872108011027  481872108011005  481872108011017  481872108011026  481872108011032  481872108011031  481872108011006
481872101001026,5.85E-06,5.85E-06,1,0,0,0,0,481872101001005  481872101001006  481872101001008
481872102001000,7.08E-06,7.08E-06,1,0,0,0,0,481872105041022  481872105041021  481872102001004  481872101001001  481872101001027  481872102001001  481872105041093  481872105041092  481872102001003  481872102001005
481872108011040,4.19E-06,1.49E-07,0.03559210337,0,0,0,0,481872108011052  481872108011021  481872108011022  481872108011041  481872108011051  481872108011033  481872108011038  481872108011042  481872108011025
